ros_distro,package,rosdistro_repo_key,repo_url,repo_url_type,github_owner,github_repo,resolved,resolved_via
kilted,mrpt_sensor_bumblebee_stereo,mrpt_sensors,https://github.com/mrpt-ros-pkg/mrpt_sensors.git,source,mrpt-ros-pkg,mrpt_sensors,True,rosdistro_release_packages
kilted,mrpt_sensor_gnss_nmea,mrpt_sensors,https://github.com/mrpt-ros-pkg/mrpt_sensors.git,source,mrpt-ros-pkg,mrpt_sensors,True,rosdistro_release_packages
kilted,mrpt_sensor_gnss_novatel,mrpt_sensors,https://github.com/mrpt-ros-pkg/mrpt_sensors.git,source,mrpt-ros-pkg,mrpt_sensors,True,rosdistro_release_packages
kilted,mrpt_sensor_imu_taobotics,mrpt_sensors,https://github.com/mrpt-ros-pkg/mrpt_sensors.git,source,mrpt-ros-pkg,mrpt_sensors,True,rosdistro_release_packages
kilted,mrpt_sensorlib,mrpt_sensors,https://github.com/mrpt-ros-pkg/mrpt_sensors.git,source,mrpt-ros-pkg,mrpt_sensors,True,rosdistro_release_packages
kilted,mrpt_sensors,mrpt_sensors,https://github.com/mrpt-ros-pkg/mrpt_sensors.git,source,mrpt-ros-pkg,mrpt_sensors,True,rosdistro_release_packages
kilted,mrpt_tps_astar_planner,mrpt_navigation,https://github.com/mrpt-ros-pkg/mrpt_navigation.git,source,mrpt-ros-pkg,mrpt_navigation,True,rosdistro_release_packages
kilted,mrpt_tutorials,mrpt_navigation,https://github.com/mrpt-ros-pkg/mrpt_navigation.git,source,mrpt-ros-pkg,mrpt_navigation,True,rosdistro_release_packages
kilted,mrt_cmake_modules,mrt_cmake_modules,https://github.com/KIT-MRT/mrt_cmake_modules.git,source,KIT-MRT,mrt_cmake_modules,True,rosdistro_release_packages
kilted,mujoco_ros2_control,mujoco_ros2_control,https://github.com/ros-controls/mujoco_ros2_control.git,source,ros-controls,mujoco_ros2_control,True,rosdistro_repo_key_name_match
kilted,mujoco_vendor,mujoco_vendor,https://github.com/pal-robotics/mujoco_vendor.git,source,pal-robotics,mujoco_vendor,True,rosdistro_release_packages
kilted,multires_image,mapviz,https://github.com/swri-robotics/mapviz.git,source,swri-robotics,mapviz,True,rosdistro_release_packages
kilted,multisensor_calibration,multisensor_calibration,https://github.com/FraunhoferIOSB/multisensor_calibration.git,source,FraunhoferIOSB,multisensor_calibration,True,rosdistro_release_packages
kilted,multisensor_calibration_interface,multisensor_calibration,https://github.com/FraunhoferIOSB/multisensor_calibration.git,source,FraunhoferIOSB,multisensor_calibration,True,rosdistro_release_packages
kilted,mvsim,mvsim,https://github.com/MRPT/mvsim.git,source,MRPT,mvsim,True,rosdistro_release_packages
kilted,nanoeigenpy,nanoeigenpy,https://github.com/Simple-Robotics/nanoeigenpy.git,source,Simple-Robotics,nanoeigenpy,True,rosdistro_release_packages
kilted,nao_button_sim,nao_button_sim,https://github.com/ijnek/nao_button_sim.git,source,ijnek,nao_button_sim,True,rosdistro_release_packages
kilted,nao_command_msgs,nao_interfaces,https://github.com/ijnek/nao_interfaces.git,source,ijnek,nao_interfaces,True,rosdistro_release_packages
kilted,nao_lola,nao_lola,https://github.com/ros-sports/nao_lola.git,source,ros-sports,nao_lola,True,rosdistro_release_packages
kilted,nao_lola_client,nao_lola,https://github.com/ros-sports/nao_lola.git,source,ros-sports,nao_lola,True,rosdistro_release_packages
kilted,nao_lola_command_msgs,nao_lola,https://github.com/ros-sports/nao_lola.git,source,ros-sports,nao_lola,True,rosdistro_release_packages
kilted,nao_lola_sensor_msgs,nao_lola,https://github.com/ros-sports/nao_lola.git,source,ros-sports,nao_lola,True,rosdistro_release_packages
kilted,nao_sensor_msgs,nao_interfaces,https://github.com/ijnek/nao_interfaces.git,source,ijnek,nao_interfaces,True,rosdistro_release_packages
kilted,nav2_amcl,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_behavior_tree,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_behaviors,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_bringup,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_bt_navigator,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_collision_monitor,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_common,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_constrained_smoother,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_controller,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_core,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_costmap_2d,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_dwb_controller,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_graceful_controller,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_lifecycle_manager,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_loopback_sim,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_map_server,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_minimal_tb3_sim,nav2_minimal_turtlebot_simulation,https://github.com/ros-navigation/nav2_minimal_turtlebot_simulation.git,source,ros-navigation,nav2_minimal_turtlebot_simulation,True,rosdistro_release_packages
kilted,nav2_minimal_tb4_description,nav2_minimal_turtlebot_simulation,https://github.com/ros-navigation/nav2_minimal_turtlebot_simulation.git,source,ros-navigation,nav2_minimal_turtlebot_simulation,True,rosdistro_release_packages
kilted,nav2_minimal_tb4_sim,nav2_minimal_turtlebot_simulation,https://github.com/ros-navigation/nav2_minimal_turtlebot_simulation.git,source,ros-navigation,nav2_minimal_turtlebot_simulation,True,rosdistro_release_packages
kilted,nav2_mppi_controller,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_msgs,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_navfn_planner,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_planner,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_regulated_pure_pursuit_controller,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_rotation_shim_controller,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_route,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_rviz_plugins,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_simple_commander,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_smac_planner,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_smoother,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_system_tests,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_theta_star_planner,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_util,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_velocity_smoother,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_voxel_grid,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav2_waypoint_follower,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav_2d_msgs,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav_2d_utils,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,nav_msgs,common_interfaces,https://github.com/ros2/common_interfaces.git,source,ros2,common_interfaces,True,rosdistro_release_packages
kilted,navigation2,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,navmap_core,NavMap,https://github.com/EasyNavigation/NavMap.git,source,EasyNavigation,NavMap,True,rosdistro_release_packages
kilted,navmap_examples,NavMap,https://github.com/EasyNavigation/NavMap.git,source,EasyNavigation,NavMap,True,rosdistro_release_packages
kilted,navmap_ros,NavMap,https://github.com/EasyNavigation/NavMap.git,source,EasyNavigation,NavMap,True,rosdistro_release_packages
kilted,navmap_ros_interfaces,NavMap,https://github.com/EasyNavigation/NavMap.git,source,EasyNavigation,NavMap,True,rosdistro_release_packages
kilted,navmap_rviz_plugin,NavMap,https://github.com/EasyNavigation/NavMap.git,source,EasyNavigation,NavMap,True,rosdistro_release_packages
kilted,neo_nav2_bringup,neo_nav2_bringup,https://github.com/neobotix/neo_nav2_bringup.git,source,neobotix,neo_nav2_bringup,True,rosdistro_release_packages
kilted,neobotix_usboard_msgs,astuff_sensor_msgs,https://github.com/astuff/astuff_sensor_msgs.git,source,astuff,astuff_sensor_msgs,True,rosdistro_release_packages
kilted,network_bridge,network_bridge,https://github.com/brow1633/network_bridge.git,source,brow1633,network_bridge,True,rosdistro_release_packages
kilted,nlohmann_json_schema_validator_vendor,nlohmann_json_schema_validator_vendor,https://github.com/open-rmf/nlohmann_json_schema_validator_vendor.git,source,open-rmf,nlohmann_json_schema_validator_vendor,True,rosdistro_release_packages
kilted,nmea_hardware_interface,nmea_hardware_interface,https://github.com/OUXT-Polaris/nmea_hardware_interface.git,source,OUXT-Polaris,nmea_hardware_interface,True,rosdistro_release_packages
kilted,nmea_msgs,nmea_msgs,https://github.com/ros-drivers/nmea_msgs.git,source,ros-drivers,nmea_msgs,True,rosdistro_release_packages
kilted,nmea_navsat_driver,nmea_navsat_driver,https://github.com/ros-drivers/nmea_navsat_driver.git,source,ros-drivers,nmea_navsat_driver,True,rosdistro_release_packages
kilted,nobleo_socketcan_bridge,nobleo_socketcan_bridge,https://github.com/nobleo/nobleo_socketcan_bridge.git,source,nobleo,nobleo_socketcan_bridge,True,rosdistro_release_packages
kilted,nodl_python,nodl,https://github.com/ubuntu-robotics/nodl.git,source,ubuntu-robotics,nodl,True,rosdistro_release_packages
kilted,nodl_to_policy,nodl_to_policy,https://github.com/osrf/nodl_to_policy.git,source,osrf,nodl_to_policy,True,rosdistro_release_packages
kilted,nonpersistent_voxel_layer,nonpersistent_voxel_layer,https://github.com/SteveMacenski/nonpersistent_voxel_layer.git,source,SteveMacenski,nonpersistent_voxel_layer,True,rosdistro_release_packages
kilted,novatel_gps_driver,novatel_gps_driver,https://github.com/swri-robotics/novatel_gps_driver.git,source,swri-robotics,novatel_gps_driver,True,rosdistro_release_packages
kilted,novatel_gps_msgs,novatel_gps_driver,https://github.com/swri-robotics/novatel_gps_driver.git,source,swri-robotics,novatel_gps_driver,True,rosdistro_release_packages
kilted,ntpd_driver,ntpd_driver,https://github.com/vooon/ntpd_driver.git,source,vooon,ntpd_driver,True,rosdistro_release_packages
kilted,ntrip_client,ntrip_client,https://github.com/LORD-MicroStrain/ntrip_client.git,source,LORD-MicroStrain,ntrip_client,True,rosdistro_release_packages
kilted,ntrip_client_node,ublox_dgnss,https://github.com/aussierobots/ublox_dgnss.git,source,aussierobots,ublox_dgnss,True,rosdistro_release_packages
kilted,object_recognition_msgs,object_recognition_msgs,https://github.com/wg-perception/object_recognition_msgs.git,source,wg-perception,object_recognition_msgs,True,rosdistro_release_packages
kilted,octomap_mapping,octomap_mapping,https://github.com/OctoMap/octomap_mapping.git,source,OctoMap,octomap_mapping,True,rosdistro_release_packages
kilted,octomap_msgs,octomap_msgs,https://github.com/octomap/octomap_msgs.git,source,octomap,octomap_msgs,True,rosdistro_release_packages
kilted,octomap_ros,octomap_ros,https://github.com/OctoMap/octomap_ros.git,source,OctoMap,octomap_ros,True,rosdistro_release_packages
kilted,octomap_rviz_plugins,octomap_rviz_plugins,https://github.com/OctoMap/octomap_rviz_plugins.git,source,OctoMap,octomap_rviz_plugins,True,rosdistro_release_packages
kilted,octomap_server,octomap_mapping,https://github.com/OctoMap/octomap_mapping.git,source,OctoMap,octomap_mapping,True,rosdistro_release_packages
kilted,odom_to_tf_ros2,odom_to_tf_ros2,https://github.com/gstavrinos/odom_to_tf_ros2.git,source,gstavrinos,odom_to_tf_ros2,True,rosdistro_release_packages
kilted,odri_master_board_sdk,odri_master_board,https://github.com/stack-of-tasks/odri_master_board_sdk_release.git,source,stack-of-tasks,odri_master_board_sdk_release,True,rosdistro_release_packages
kilted,om_gravity_compensation_controller,open_manipulator,https://github.com/ROBOTIS-GIT/open_manipulator.git,source,ROBOTIS-GIT,open_manipulator,True,rosdistro_release_packages
kilted,om_joint_trajectory_command_broadcaster,open_manipulator,https://github.com/ROBOTIS-GIT/open_manipulator.git,source,ROBOTIS-GIT,open_manipulator,True,rosdistro_release_packages
kilted,om_spring_actuator_controller,open_manipulator,https://github.com/ROBOTIS-GIT/open_manipulator.git,source,ROBOTIS-GIT,open_manipulator,True,rosdistro_release_packages
kilted,omni_wheel_drive_controller,ros2_controllers,https://github.com/ros-controls/ros2_controllers.git,source,ros-controls,ros2_controllers,True,rosdistro_release_packages
kilted,ompl,ompl,https://github.com/ompl/ompl.git,source,ompl,ompl,True,rosdistro_release_packages
kilted,open3d_conversions,perception_open3d,https://github.com/ros-perception/perception_open3d.git,source,ros-perception,perception_open3d,True,rosdistro_release_packages
kilted,open_manipulator,open_manipulator,https://github.com/ROBOTIS-GIT/open_manipulator.git,source,ROBOTIS-GIT,open_manipulator,True,rosdistro_release_packages
kilted,open_manipulator_bringup,open_manipulator,https://github.com/ROBOTIS-GIT/open_manipulator.git,source,ROBOTIS-GIT,open_manipulator,True,rosdistro_release_packages
kilted,open_manipulator_collision,open_manipulator,https://github.com/ROBOTIS-GIT/open_manipulator.git,source,ROBOTIS-GIT,open_manipulator,True,rosdistro_release_packages
kilted,open_manipulator_description,open_manipulator,https://github.com/ROBOTIS-GIT/open_manipulator.git,source,ROBOTIS-GIT,open_manipulator,True,rosdistro_release_packages
kilted,open_manipulator_gui,open_manipulator,https://github.com/ROBOTIS-GIT/open_manipulator.git,source,ROBOTIS-GIT,open_manipulator,True,rosdistro_release_packages
kilted,open_manipulator_moveit_config,open_manipulator,https://github.com/ROBOTIS-GIT/open_manipulator.git,source,ROBOTIS-GIT,open_manipulator,True,rosdistro_release_packages
kilted,open_manipulator_playground,open_manipulator,https://github.com/ROBOTIS-GIT/open_manipulator.git,source,ROBOTIS-GIT,open_manipulator,True,rosdistro_release_packages
kilted,open_manipulator_teleop,open_manipulator,https://github.com/ROBOTIS-GIT/open_manipulator.git,source,ROBOTIS-GIT,open_manipulator,True,rosdistro_release_packages
kilted,openeb_vendor,openeb_vendor,https://github.com/ros-event-camera/openeb_vendor.git,source,ros-event-camera,openeb_vendor,True,rosdistro_release_packages
kilted,opennav_docking,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,opennav_docking_bt,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,opennav_docking_core,navigation2,https://github.com/ros-planning/navigation2.git,source,ros-planning,navigation2,True,rosdistro_release_packages
kilted,openni2_camera,openni2_camera,https://github.com/ros-drivers/openni2_camera.git,source,ros-drivers,openni2_camera,True,rosdistro_release_packages
kilted,opensw,opensw,https://github.com/hatchbed/opensw.git,source,hatchbed,opensw,True,rosdistro_repo_key_name_match
kilted,opensw_ros,opensw_ros,https://github.com/hatchbed/opensw_ros.git,source,hatchbed,opensw_ros,True,rosdistro_repo_key_name_match
kilted,openvdb_vendor,spatio_temporal_voxel_layer,https://github.com/SteveMacenski/spatio_temporal_voxel_layer-release.git,release,SteveMacenski,spatio_temporal_voxel_layer-release,True,rosdistro_release_packages
kilted,orocos_kdl_vendor,orocos_kdl_vendor,https://github.com/ros2/orocos_kdl_vendor.git,source,ros2,orocos_kdl_vendor,True,rosdistro_release_packages
kilted,ortools_vendor,ortools_vendor,https://github.com/ros2-gbp/ortools_vendor-release.git,release,ros2-gbp,ortools_vendor-release,True,rosdistro_release_packages
kilted,osqp_vendor,osqp_vendor,https://github.com/tier4/osqp_vendor.git,source,tier4,osqp_vendor,True,rosdistro_release_packages
kilted,osrf_pycommon,osrf_pycommon,https://github.com/osrf/osrf_pycommon.git,source,osrf,osrf_pycommon,True,rosdistro_release_packages
kilted,osrf_testing_tools_cpp,osrf_testing_tools_cpp,https://github.com/osrf/osrf_testing_tools_cpp.git,source,osrf,osrf_testing_tools_cpp,True,rosdistro_release_packages
kilted,ouster_ros,ouster-ros,https://github.com/ouster-lidar/ouster-ros.git,source,ouster-lidar,ouster-ros,True,rosdistro_release_packages
kilted,ouster_sensor_msgs,ouster-ros,https://github.com/ouster-lidar/ouster-ros.git,source,ouster-lidar,ouster-ros,True,rosdistro_release_packages
kilted,ouxt_common,ouxt_common,https://github.com/OUXT-Polaris/ouxt_common.git,source,OUXT-Polaris,ouxt_common,True,rosdistro_release_packages
kilted,ouxt_lint_common,ouxt_common,https://github.com/OUXT-Polaris/ouxt_common.git,source,OUXT-Polaris,ouxt_common,True,rosdistro_release_packages
kilted,pal_statistics,pal_statistics,https://github.com/pal-robotics/pal_statistics.git,source,pal-robotics,pal_statistics,True,rosdistro_release_packages
kilted,pal_statistics_msgs,pal_statistics,https://github.com/pal-robotics/pal_statistics.git,source,pal-robotics,pal_statistics,True,rosdistro_release_packages
kilted,pangolin,pangolin,https://github.com/stevenlovegrove/Pangolin.git,source,stevenlovegrove,Pangolin,True,rosdistro_release_packages
kilted,parallel_gripper_controller,ros2_controllers,https://github.com/ros-controls/ros2_controllers.git,source,ros-controls,ros2_controllers,True,rosdistro_release_packages
kilted,parameter_traits,generate_parameter_library,https://github.com/PickNikRobotics/generate_parameter_library.git,source,PickNikRobotics,generate_parameter_library,True,rosdistro_release_packages
kilted,pcl_conversions,perception_pcl,https://github.com/ros-perception/perception_pcl.git,source,ros-perception,perception_pcl,True,rosdistro_release_packages
kilted,pcl_msgs,pcl_msgs,https://github.com/ros-perception/pcl_msgs.git,source,ros-perception,pcl_msgs,True,rosdistro_release_packages
kilted,pcl_ros,perception_pcl,https://github.com/ros-perception/perception_pcl.git,source,ros-perception,perception_pcl,True,rosdistro_release_packages
kilted,pendulum_control,demos,https://github.com/ros2/demos.git,source,ros2,demos,True,rosdistro_release_packages
kilted,pendulum_msgs,demos,https://github.com/ros2/demos.git,source,ros2,demos,True,rosdistro_release_packages
kilted,perception,variants,https://github.com/ros2/variants.git,source,ros2,variants,True,rosdistro_release_packages
kilted,perception_pcl,perception_pcl,https://github.com/ros-perception/perception_pcl.git,source,ros-perception,perception_pcl,True,rosdistro_release_packages
kilted,performance_test_fixture,performance_test_fixture,https://github.com/ros2/performance_test_fixture.git,source,ros2,performance_test_fixture,True,rosdistro_release_packages
kilted,persist_parameter_server,persist_parameter_server,https://github.com/fujitatomoya/ros2_persist_parameter_server.git,source,fujitatomoya,ros2_persist_parameter_server,True,rosdistro_release_packages
kilted,phidgets_accelerometer,phidgets_drivers,https://github.com/ros-drivers/phidgets_drivers.git,source,ros-drivers,phidgets_drivers,True,rosdistro_release_packages
kilted,phidgets_analog_inputs,phidgets_drivers,https://github.com/ros-drivers/phidgets_drivers.git,source,ros-drivers,phidgets_drivers,True,rosdistro_release_packages
kilted,phidgets_analog_outputs,phidgets_drivers,https://github.com/ros-drivers/phidgets_drivers.git,source,ros-drivers,phidgets_drivers,True,rosdistro_release_packages
kilted,phidgets_api,phidgets_drivers,https://github.com/ros-drivers/phidgets_drivers.git,source,ros-drivers,phidgets_drivers,True,rosdistro_release_packages
kilted,phidgets_digital_inputs,phidgets_drivers,https://github.com/ros-drivers/phidgets_drivers.git,source,ros-drivers,phidgets_drivers,True,rosdistro_release_packages
kilted,phidgets_digital_outputs,phidgets_drivers,https://github.com/ros-drivers/phidgets_drivers.git,source,ros-drivers,phidgets_drivers,True,rosdistro_release_packages
kilted,phidgets_drivers,phidgets_drivers,https://github.com/ros-drivers/phidgets_drivers.git,source,ros-drivers,phidgets_drivers,True,rosdistro_release_packages
kilted,phidgets_gyroscope,phidgets_drivers,https://github.com/ros-drivers/phidgets_drivers.git,source,ros-drivers,phidgets_drivers,True,rosdistro_release_packages
kilted,phidgets_high_speed_encoder,phidgets_drivers,https://github.com/ros-drivers/phidgets_drivers.git,source,ros-drivers,phidgets_drivers,True,rosdistro_release_packages
kilted,phidgets_ik,phidgets_drivers,https://github.com/ros-drivers/phidgets_drivers.git,source,ros-drivers,phidgets_drivers,True,rosdistro_release_packages
kilted,phidgets_magnetometer,phidgets_drivers,https://github.com/ros-drivers/phidgets_drivers.git,source,ros-drivers,phidgets_drivers,True,rosdistro_release_packages
kilted,phidgets_motors,phidgets_drivers,https://github.com/ros-drivers/phidgets_drivers.git,source,ros-drivers,phidgets_drivers,True,rosdistro_release_packages
kilted,phidgets_msgs,phidgets_drivers,https://github.com/ros-drivers/phidgets_drivers.git,source,ros-drivers,phidgets_drivers,True,rosdistro_release_packages
kilted,phidgets_spatial,phidgets_drivers,https://github.com/ros-drivers/phidgets_drivers.git,source,ros-drivers,phidgets_drivers,True,rosdistro_release_packages
kilted,phidgets_stepper,phidgets_drivers,https://github.com/ros-drivers/phidgets_drivers.git,source,ros-drivers,phidgets_drivers,True,rosdistro_release_packages
kilted,phidgets_temperature,phidgets_drivers,https://github.com/ros-drivers/phidgets_drivers.git,source,ros-drivers,phidgets_drivers,True,rosdistro_release_packages
kilted,phone_sensors_bridge,phone_sensors_bridge,https://github.com/vtalpaert/ros2-phone-sensors.git,source,vtalpaert,ros2-phone-sensors,True,rosdistro_repo_key_name_match
kilted,pick_ik,pick_ik,https://github.com/PickNikRobotics/pick_ik.git,source,PickNikRobotics,pick_ik,True,rosdistro_release_packages
kilted,picknik_ament_copyright,picknik_ament_copyright,https://github.com/ros2-gbp/picknik_ament_copyright-release.git,release,ros2-gbp,picknik_ament_copyright-release,True,rosdistro_release_packages
kilted,picknik_reset_fault_controller,picknik_controllers,https://github.com/PickNikRobotics/picknik_controllers.git,source,PickNikRobotics,picknik_controllers,True,rosdistro_release_packages
kilted,picknik_twist_controller,picknik_controllers,https://github.com/PickNikRobotics/picknik_controllers.git,source,PickNikRobotics,picknik_controllers,True,rosdistro_release_packages
kilted,pid_controller,ros2_controllers,https://github.com/ros-controls/ros2_controllers.git,source,ros-controls,ros2_controllers,True,rosdistro_release_packages
kilted,pilz_industrial_motion_planner,moveit,https://github.com/ros-planning/moveit2.git,source,ros-planning,moveit2,True,rosdistro_release_packages
kilted,pilz_industrial_motion_planner_testutils,moveit,https://github.com/ros-planning/moveit2.git,source,ros-planning,moveit2,True,rosdistro_release_packages
kilted,pinocchio,pinocchio,https://github.com/stack-of-tasks/pinocchio.git,source,stack-of-tasks,pinocchio,True,rosdistro_release_packages
kilted,plansys2,ros2_planning_system,https://github.com/PlanSys2/ros2_planning_system.git,source,PlanSys2,ros2_planning_system,True,rosdistro_release_packages
kilted,plansys2_bringup,ros2_planning_system,https://github.com/PlanSys2/ros2_planning_system.git,source,PlanSys2,ros2_planning_system,True,rosdistro_release_packages
kilted,plansys2_bt_actions,ros2_planning_system,https://github.com/PlanSys2/ros2_planning_system.git,source,PlanSys2,ros2_planning_system,True,rosdistro_release_packages
kilted,plansys2_core,ros2_planning_system,https://github.com/PlanSys2/ros2_planning_system.git,source,PlanSys2,ros2_planning_system,True,rosdistro_release_packages
kilted,plansys2_domain_expert,ros2_planning_system,https://github.com/PlanSys2/ros2_planning_system.git,source,PlanSys2,ros2_planning_system,True,rosdistro_release_packages
kilted,plansys2_executor,ros2_planning_system,https://github.com/PlanSys2/ros2_planning_system.git,source,PlanSys2,ros2_planning_system,True,rosdistro_release_packages
kilted,plansys2_lifecycle_manager,ros2_planning_system,https://github.com/PlanSys2/ros2_planning_system.git,source,PlanSys2,ros2_planning_system,True,rosdistro_release_packages
kilted,plansys2_msgs,ros2_planning_system,https://github.com/PlanSys2/ros2_planning_system.git,source,PlanSys2,ros2_planning_system,True,rosdistro_release_packages
kilted,plansys2_pddl_parser,ros2_planning_system,https://github.com/PlanSys2/ros2_planning_system.git,source,PlanSys2,ros2_planning_system,True,rosdistro_release_packages
kilted,plansys2_planner,ros2_planning_system,https://github.com/PlanSys2/ros2_planning_system.git,source,PlanSys2,ros2_planning_system,True,rosdistro_release_packages
kilted,plansys2_popf_plan_solver,ros2_planning_system,https://github.com/PlanSys2/ros2_planning_system.git,source,PlanSys2,ros2_planning_system,True,rosdistro_release_packages
kilted,plansys2_problem_expert,ros2_planning_system,https://github.com/PlanSys2/ros2_planning_system.git,source,PlanSys2,ros2_planning_system,True,rosdistro_release_packages
kilted,plansys2_support_py,ros2_planning_system,https://github.com/PlanSys2/ros2_planning_system.git,source,PlanSys2,ros2_planning_system,True,rosdistro_release_packages
kilted,plansys2_terminal,ros2_planning_system,https://github.com/PlanSys2/ros2_planning_system.git,source,PlanSys2,ros2_planning_system,True,rosdistro_release_packages
kilted,plansys2_tests,ros2_planning_system,https://github.com/PlanSys2/ros2_planning_system.git,source,PlanSys2,ros2_planning_system,True,rosdistro_release_packages
kilted,plansys2_tools,ros2_planning_system,https://github.com/PlanSys2/ros2_planning_system.git,source,PlanSys2,ros2_planning_system,True,rosdistro_release_packages
kilted,play_motion2,play_motion2,https://github.com/pal-robotics/play_motion2.git,source,pal-robotics,play_motion2,True,rosdistro_release_packages
kilted,play_motion2_cli,play_motion2,https://github.com/pal-robotics/play_motion2.git,source,pal-robotics,play_motion2,True,rosdistro_release_packages
kilted,play_motion2_msgs,play_motion2,https://github.com/pal-robotics/play_motion2.git,source,pal-robotics,play_motion2,True,rosdistro_release_packages
kilted,play_motion_builder,play_motion_builder,https://github.com/pal-robotics/play_motion_builder.git,source,pal-robotics,play_motion_builder,True,rosdistro_release_packages
kilted,play_motion_builder_msgs,play_motion_builder,https://github.com/pal-robotics/play_motion_builder.git,source,pal-robotics,play_motion_builder,True,rosdistro_release_packages
kilted,plotjuggler,plotjuggler,https://github.com/facontidavide/PlotJuggler.git,source,facontidavide,PlotJuggler,True,rosdistro_release_packages
kilted,plotjuggler_msgs,plotjuggler_msgs,https://github.com/facontidavide/plotjuggler_msgs.git,source,facontidavide,plotjuggler_msgs,True,rosdistro_release_packages
kilted,plotjuggler_ros,plotjuggler_ros,https://github.com/PlotJuggler/plotjuggler-ros-plugins.git,source,PlotJuggler,plotjuggler-ros-plugins,True,rosdistro_release_packages
kilted,pluginlib,pluginlib,https://github.com/ros/pluginlib.git,source,ros,pluginlib,True,rosdistro_release_packages
